"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS",
"75990478084","Restaurant Marisqueria O'Peregrino","#","C","Aragó","150","150","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08011","019","BARCELONA","41.38571","2.156466","429472.353","4581919.249","429564.277","4582120.182","933233953","#","","01/01","31/12","0000001","13:00:00","16:00:00"," ",
"75990478084","Restaurant Marisqueria O'Peregrino","#","C","Aragó","150","150","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08011","019","BARCELONA","41.38571","2.156466","429472.353","4581919.249","429564.277","4582120.182","933233953","#","","01/01","31/12","0000001","20:00:00","23:59:00"," ",
"75990479965","Restaurant La Paradeta *Sants","#","C","Riego","27","27","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.376644","2.13834","427946.78","4580927.612","428038.69","4581128.535","934319059","#","","01/01","31/12","1000111","20:00:00","23:30:00"," ",
"75990479965","Restaurant La Paradeta *Sants","#","C","Riego","27","27","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.376644","2.13834","427946.78","4580927.612","428038.69","4581128.535","934319059","#","","01/01","31/12","1111011","20:00:00","23:59:00"," ",
"75990479965","Restaurant La Paradeta *Sants","#","C","Riego","27","27","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.376644","2.13834","427946.78","4580927.612","428038.69","4581128.535","934319059","#","","01/01","31/12","1111101","20:00:00","23:59:00"," ",
"75990479965","Restaurant La Paradeta *Sants","#","C","Riego","27","27","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.376644","2.13834","427946.78","4580927.612","428038.69","4581128.535","934319059","#","","01/01","31/12","1111101","13:00:00","16:00:00"," ",
"75990479965","Restaurant La Paradeta *Sants","#","C","Riego","27","27","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.376644","2.13834","427946.78","4580927.612","428038.69","4581128.535","934319059","#","","01/01","31/12","1111110","13:00:00","16:00:00"," ",
"75990480908","Restaurant Els Porxos","#","C","Mallorca","410","410","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.403149","2.175135","431051.717","4583840.235","431143.655","4584041.186","932319990","#","","01/01","31/12","0000000","11:00:00","23:59:00"," ",
"75990481637","Bar Restaurant Menta","#","C","Casp","171","171","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.399029","2.183379","431736.535","4583376.292","431828.479","4583577.239","932650135","#","","01/01","31/12","0000001","07:00:00","01:00:00"," ",
"75990481637","Bar Restaurant Menta","#","C","Casp","171","171","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.399029","2.183379","431736.535","4583376.292","431828.479","4583577.239","932650135","#","","01/01","31/12","1111110","07:00:00","23:59:00"," ",
"75990481921","Pizzeria La Bella Napoli","#","C","Villarroel","101","101","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08011","019","BARCELONA","41.385085","2.1568","429499.63","4581849.595","429591.554","4582050.527","934547056","#","","01/01","31/12","0000000","20:30:00","23:59:00"," ",
"75990481921","Pizzeria La Bella Napoli","#","C","Villarroel","101","101","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08011","019","BARCELONA","41.385085","2.1568","429499.63","4581849.595","429591.554","4582050.527","934547056","#","","01/01","31/12","0000000","13:30:00","16:00:00"," ",
"75990482325","Restaurant La Muscleria","#","C","Mallorca","290","290","07","la Dreta de Eixample","02","Eixample","08037","019","BARCELONA","41.396476","2.166235","430300.659","4583106.487","430392.59","4583307.431","934589844","#","","01/01","31/12","0000000","20:00:00","23:59:00"," ",
"75990482325","Restaurant La Muscleria","#","C","Mallorca","290","290","07","la Dreta de Eixample","02","Eixample","08037","019","BARCELONA","41.396476","2.166235","430300.659","4583106.487","430392.59","4583307.431","934589844","#","","01/01","31/12","0000000","13:00:00","16:00:00"," ",
"75990483337","Restaurant El Viejo Pop","#","Via","Laietana","57","57","02","el Barri Gòtic","01","Ciutat Vella","08003","019","BARCELONA","41.387555","2.173856","430928.277","4582110.047","431020.214","4582310.982","933180669","#","","01/01","31/12","0000111","09:00:00","23:59:00"," ",
"75990483337","Restaurant El Viejo Pop","#","Via","Laietana","57","57","02","el Barri Gòtic","01","Ciutat Vella","08003","019","BARCELONA","41.387555","2.173856","430928.277","4582110.047","431020.214","4582310.982","933180669","#","","01/01","31/12","1111001","12:00:00","01:30:00"," ",
"75990483883","Bar-Restaurant Andorra","#","C","Sant Pere Més Alt","74","74","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.389282","2.178444","431313.703","4582298.153","431405.644","4582499.09","931773509","#","","01/01","31/12","0000111","08:30:00","23:59:00"," ",
"75990483883","Bar-Restaurant Andorra","#","C","Sant Pere Més Alt","74","74","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.389282","2.178444","431313.703","4582298.153","431405.644","4582499.09","931773509","#","","01/01","31/12","1111011","08:30:00","01:30:00"," ",
"75990483883","Bar-Restaurant Andorra","#","C","Sant Pere Més Alt","74","74","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.389282","2.178444","431313.703","4582298.153","431405.644","4582499.09","931773509","#","","01/01","31/12","1111101","12:30:00","01:30:00"," ",
"75990485915","Bar Restaurant  El Rebost de Vallespir","#","C","Vallespir","123","123","19","les Corts","04","Les Corts","08014","019","BARCELONA","41.382323","2.135056","427678.463","4581560.841","427770.37","4581761.77","934110282","#","","01/01","31/12","0000000","08:00:00","16:00:00"," ",
"75990487076","Restaurant Mesón Cinco Jotas *Rbla Catalunya","#","Rbla","Catalunya","91","93","07","la Dreta de Eixample","02","Eixample","08008","019","BARCELONA","41.392955","2.160661","429830.85","4582720.167","429922.777","4582921.108","934878942","#","","01/01","31/12","0000000","12:30:00","23:00:00"," ",
"75990488274","Restaurant El Racó de l'Avi Tarré","#","Ptge","Llívia","43","43","35","el Guinardó","07","Horta-Guinardó","08041","019","BARCELONA","41.419752","2.177411","431259.493","4585681.665","431351.432","4585882.633","934350099","#","","01/01","31/12","0000011","08:00:00","19:00:00"," ",
"75990488451","Restaurant Pizzas l'Avia","#","C","Cera","33","33","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.3787","2.165894","430253.101","4581133.35","430345.032","4581334.276","934420097","#","","01/01","31/12","1000011","12:00:00","02:00:00"," ",
"75990488451","Restaurant Pizzas l'Avia","#","C","Cera","33","33","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.3787","2.165894","430253.101","4581133.35","430345.032","4581334.276","934420097","#","","01/01","31/12","1111100","12:00:00","03:00:00"," ",
"75990488671","Restaurant Japonès Ken","#","C","Benet Mateu","53","53","23","Sarrià","05","Sarrià-Sant Gervasi","08034","019","BARCELONA","41.394282","2.125916","426927.686","4582896.146","427019.586","4583097.087","932032044","#","","01/01","31/12","1000000","20:00:00","23:59:00"," ",
"75990488671","Restaurant Japonès Ken","#","C","Benet Mateu","53","53","23","Sarrià","05","Sarrià-Sant Gervasi","08034","019","BARCELONA","41.394282","2.125916","426927.686","4582896.146","427019.586","4583097.087","932032044","#","","01/01","31/12","1000000","13:00:00","16:00:00"," ",
"75990489059","Restaurant Pla","#","C","Bellafila","5","5","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.382309","2.178596","431319.035","4581523.906","431410.976","4581724.836","934126552","#","","01/01","31/12","0000110","13:30:00","17:30:00"," ",
"75990489059","Restaurant Pla","#","C","Bellafila","5","5","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.382309","2.178596","431319.035","4581523.906","431410.976","4581724.836","934126552","#","","01/01","31/12","0000110","19:00:00","23:30:00"," ",
"75990489059","Restaurant Pla","#","C","Bellafila","5","5","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.382309","2.178596","431319.035","4581523.906","431410.976","4581724.836","934126552","#","","01/01","31/12","1111001","13:30:00","17:00:00"," ",
"75990489059","Restaurant Pla","#","C","Bellafila","5","5","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.382309","2.178596","431319.035","4581523.906","431410.976","4581724.836","934126552","#","","01/01","31/12","1111001","19:00:00","23:59:00"," ",
"75990489733","Restaurant Xampanyeria Xampú Xampany","#","G.V.","Corts Catalanes","702","702","07","la Dreta de Eixample","02","Eixample","08010","019","BARCELONA","41.393709","2.174406","430980.756","4582792.844","431072.693","4582993.786","932650483","#","","01/01","31/12","0000000","08:00:00","01:30:00"," ",
"75990490177","Restaurant Pizzeria Savona","#","C","Consell de Cent","414","414","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.397113","2.173892","430941.421","4583171.128","431033.358","4583372.073","932653222","#","","01/01","31/12","0000001","12:00:00","16:00:00"," ",
"75990490177","Restaurant Pizzeria Savona","#","C","Consell de Cent","414","414","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.397113","2.173892","430941.421","4583171.128","431033.358","4583372.073","932653222","#","","01/01","31/12","0000001","20:00:00","23:00:00"," ",
"75990490177","Restaurant Pizzeria Savona","#","C","Consell de Cent","414","414","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.397113","2.173892","430941.421","4583171.128","431033.358","4583372.073","932653222","#","","01/01","31/12","1111110","12:00:00","16:00:00"," ",
"75990490788","Bar Restaurant La Higuera","#","C","Sicília","101","101","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.395827","2.180953","431530.363","4583022.79","431622.305","4583223.734","932463886","#","","01/01","31/12","1000111","18:00:00","02:00:00"," ",
"75990490788","Bar Restaurant La Higuera","#","C","Sicília","101","101","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.395827","2.180953","431530.363","4583022.79","431622.305","4583223.734","932463886","#","","01/01","31/12","1111001","18:00:00","03:00:00"," ",
"75990490788","Bar Restaurant La Higuera","#","C","Sicília","101","101","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.395827","2.180953","431530.363","4583022.79","431622.305","4583223.734","932463886","#","","01/01","31/12","1111110","18:00:00","23:59:00"," ",
"75990492794","Restaurant La Cerería","#","Bda","Sant Miquel","3","5","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.381567","2.176734","431162.614","4581442.979","431254.553","4581643.908","933018510","#","","01/01","31/12","1000001","13:00:00","23:00:00"," ",
"75990492794","Restaurant La Cerería","#","Bda","Sant Miquel","3","5","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.381567","2.176734","431162.614","4581442.979","431254.553","4581643.908","933018510","#","","01/01","31/12","1111110","13:00:00","18:00:00"," ",
"75990493578","Restaurant Cantina Machito","#","C","Torrijos","47","47","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.404293","2.157871","429609.874","4583981.146","429701.798","4584182.098","932173414","#","","01/01","31/12","0000000","11:00:00","01:00:00"," ",
"75990494544","Bar Restaurant La Flor de la Canela","#","C","Watt","8","8","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.375832","2.139841","428071.411","4580836.297","428163.322","4581037.22","671148363","#","","01/01","31/12","0000110","11:00:00","18:00:00"," ",
"75990494544","Bar Restaurant La Flor de la Canela","#","C","Watt","8","8","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.375832","2.139841","428071.411","4580836.297","428163.322","4581037.22","671148363","#","","01/01","31/12","1111001","11:00:00","23:00:00"," ",
"75990495391","Restaurant La Taberna del Cura","#","C","Gran de Gràcia","83","83","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.40051","2.154587","429331.246","4583563.775","429423.168","4583764.723","932181799","#","","01/01","31/12","0000000","12:00:00","01:00:00"," ",
"75990495652","Bar Restaurant Txirimiri","#","C","Princesa","11","11","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.384662","2.179502","431397.287","4581784.394","431489.228","4581985.326","687983202","#","","01/01","31/12","1000011","09:30:00","15:30:00"," ",
"75990495652","Bar Restaurant Txirimiri","#","C","Princesa","11","11","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.384662","2.179502","431397.287","4581784.394","431489.228","4581985.326","687983202","#","","01/01","31/12","1111100","12:00:00","23:59:00"," ",
"75990496002","Restaurant El Fumet de Letamendi","#","C","Enric Granados","14","14","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08007","019","BARCELONA","41.389574","2.16027","429794.575","4582345.096","429886.502","4582546.033","934518127","#","","01/01","31/12","0000000","13:00:00","16:00:00"," ",
"75990496002","Restaurant El Fumet de Letamendi","#","C","Enric Granados","14","14","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08007","019","BARCELONA","41.389574","2.16027","429794.575","4582345.096","429886.502","4582546.033","934518127","#","","01/01","31/12","1100111","19:30:00","23:00:00"," ",
"75990496002","Restaurant El Fumet de Letamendi","#","C","Enric Granados","14","14","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08007","019","BARCELONA","41.389574","2.16027","429794.575","4582345.096","429886.502","4582546.033","934518127","#","","01/01","31/12","1111001","19:30:00","23:30:00"," ",
"75990496592","Restaurant La Cratera","#","C","Villarroel","247","247","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.39178","2.147935","428765.695","4582600.039","428857.612","4582800.978","934052491","#","","01/01","31/12","0001110","13:00:00","16:00:00"," ",
"75990496592","Restaurant La Cratera","#","C","Villarroel","247","247","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.39178","2.147935","428765.695","4582600.039","428857.612","4582800.978","934052491","#","","01/01","31/12","1110001","20:00:00","23:59:00"," ",
"75990496592","Restaurant La Cratera","#","C","Villarroel","247","247","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.39178","2.147935","428765.695","4582600.039","428857.612","4582800.978","934052491","#","","01/01","31/12","1110001","13:00:00","16:00:00"," ",
"75990497941","The Philharmonic","#","C","Mallorca","204","204","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.390316","2.158342","429634.208","4582429.05","429726.133","4582629.988","934 515 043","#","","01/01","31/12","0000011","17:00:00","02:30:00"," ",
"75990497941","The Philharmonic","#","C","Mallorca","204","204","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.390316","2.158342","429634.208","4582429.05","429726.133","4582629.988","934 515 043","#","","01/01","31/12","1111100","11:00:00","02:30:00"," ",
"75990498348","Bar Restaurant La Perla *Pg Exposició","#","Pg","Exposició","62","62","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.371316","2.159484","429709.194","4580318.78","429801.12","4580519.698","933292052","#","","01/01","31/12","1000000","09:15:00","17:15:00"," ",
"75990500504","Restaurant Bodega Casa Lucio","#","C","Viladomat","59","59","10","Sant Antoni","02","Eixample","08015","019","BARCELONA","41.377566","2.159973","429756.839","4581012.222","429848.766","4581213.147","934244401","#","","01/01","31/12","1000111","12:30:00","16:30:00"," ",
"75990500504","Restaurant Bodega Casa Lucio","#","C","Viladomat","59","59","10","Sant Antoni","02","Eixample","08015","019","BARCELONA","41.377566","2.159973","429756.839","4581012.222","429848.766","4581213.147","934244401","#","","01/01","31/12","1000111","19:30:00","23:59:00"," ",
"75990500504","Restaurant Bodega Casa Lucio","#","C","Viladomat","59","59","10","Sant Antoni","02","Eixample","08015","019","BARCELONA","41.377566","2.159973","429756.839","4581012.222","429848.766","4581213.147","934244401","#","","01/01","31/12","1111000","12:00:00","23:59:00"," ",
"75990500580","Restaurant Braseria La Bodegueta del Poble-sec","#","C","Blai","47","47","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.374148","2.163229","430025.453","4580630.156","430117.382","4580831.077","934420846","#","","01/01","31/12","0100000","20:00:00","23:45:00"," ",
"75990500580","Restaurant Braseria La Bodegueta del Poble-sec","#","C","Blai","47","47","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.374148","2.163229","430025.453","4580630.156","430117.382","4580831.077","934420846","#","","01/01","31/12","0100000","13:00:00","16:00:00"," ",
"75990500580","Restaurant Braseria La Bodegueta del Poble-sec","#","C","Blai","47","47","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.374148","2.163229","430025.453","4580630.156","430117.382","4580831.077","649981622","#","","01/01","31/12","0100000","20:00:00","23:45:00"," ",
"75990500580","Restaurant Braseria La Bodegueta del Poble-sec","#","C","Blai","47","47","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.374148","2.163229","430025.453","4580630.156","430117.382","4580831.077","649981622","#","","01/01","31/12","0100000","13:00:00","16:00:00"," ",
"75990515785","Restaurant Balmes 413","#","C","Balmes","413","413","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08022","019","BARCELONA","41.407515","2.137691","427926.67","4584355.476","428018.579","4584556.431","932114975","#","","01/01","31/12","0000001","13:30:00","23:15:00"," ",
"75990515785","Restaurant Balmes 413","#","C","Balmes","413","413","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08022","019","BARCELONA","41.407515","2.137691","427926.67","4584355.476","428018.579","4584556.431","932114975","#","","01/01","31/12","1111110","13:30:00","15:45:00"," ",
"75990532797","Restaurant Corea Seoul","#","Av","Gaudí","70","70","06","la Sagrada Família","02","Eixample","08025","019","BARCELONA","41.410474","2.174534","431009.179","4584653.96","431101.116","4584854.919","934502617","#","","01/01","31/12","1000000","19:45:00","23:59:00"," ",
"75990532797","Restaurant Corea Seoul","#","Av","Gaudí","70","70","06","la Sagrada Família","02","Eixample","08025","019","BARCELONA","41.410474","2.174534","431009.179","4584653.96","431101.116","4584854.919","934502617","#","","01/01","31/12","1000000","13:45:00","16:00:00"," ",
"75990534532","Restaurant Pizzeria Sapor d'Italia","#","C","Vallirana","74","74","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.405168","2.146264","428640.663","4584087.742","428732.578","4584288.695","932777681","#","","01/01","31/12","0010000","12:30:00","16:15:00"," ",
"75990534532","Restaurant Pizzeria Sapor d'Italia","#","C","Vallirana","74","74","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.405168","2.146264","428640.663","4584087.742","428732.578","4584288.695","932777681","#","","01/01","31/12","0010000","19:30:00","23:40:00"," ",
"75990534532","Restaurant Pizzeria Sapor d'Italia","#","C","Vallirana","74","74","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.405168","2.146264","428640.663","4584087.742","428732.578","4584288.695","932777681","#","","01/01","31/12","1101111","19:30:00","23:40:00"," ",
"75990536335","Restaurant Txapela Euskal Taberna *Pg Gràcia 8","#","Pg","Gràcia","8","10","07","la Dreta de Eixample","02","Eixample","08007","019","BARCELONA","41.389094","2.169279","430547.269","4582284.541","430639.202","4582485.478","934120289","#","","01/01","31/12","0000011","07:30:00","00:30:00"," ",
"75990536335","Restaurant Txapela Euskal Taberna *Pg Gràcia 8","#","Pg","Gràcia","8","10","07","la Dreta de Eixample","02","Eixample","08007","019","BARCELONA","41.389094","2.169279","430547.269","4582284.541","430639.202","4582485.478","934120289","#","","01/01","31/12","1111101","08:30:00","01:30:00"," ",
"75990536335","Restaurant Txapela Euskal Taberna *Pg Gràcia 8","#","Pg","Gràcia","8","10","07","la Dreta de Eixample","02","Eixample","08007","019","BARCELONA","41.389094","2.169279","430547.269","4582284.541","430639.202","4582485.478","934120289","#","","01/01","31/12","1111110","09:30:00","00:30:00"," ",
"75990537029","Bar Restaurant Singlot","#","C","Escorial","50","50","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08024","019","BARCELONA","41.407798","2.16106","429880.215","4584367.622","429972.142","4584568.578","932843045","#","","01/01","31/12","0000000","07:30:00","23:59:00"," ",
"75990537371","Restaurant Maitea Taberna","#","C","Casanova","157","157","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.39112","2.151082","429028.077","4582524.241","429119.996","4582725.179","934395107","#","","01/01","31/12","0000011","11:00:00","23:59:00"," ",
"75990537371","Restaurant Maitea Taberna","#","C","Casanova","157","157","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.39112","2.151082","429028.077","4582524.241","429119.996","4582725.179","934395107","#","","01/01","31/12","1111101","12:00:00","23:59:00"," ",
"75990537371","Restaurant Maitea Taberna","#","C","Casanova","157","157","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.39112","2.151082","429028.077","4582524.241","429119.996","4582725.179","933219790","#","","01/01","31/12","0000011","11:00:00","23:59:00"," ",
"75990537371","Restaurant Maitea Taberna","#","C","Casanova","157","157","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.39112","2.151082","429028.077","4582524.241","429119.996","4582725.179","933219790","#","","01/01","31/12","1111101","12:00:00","23:59:00"," ",
"75990538693","Xarcuteria Galobart","#","C","Mallorca","373","373","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.40173","2.172862","430860.194","4583684.553","430952.13","4583885.503","934578077","#","","01/01","31/12","0000000","11:00:00","16:00:00"," ",
"75990539858","Restaurant Kikiriki","#","G.V.","Corts Catalanes","335","335","15","Hostafrancs","03","Sants-Montjuïc","08014","019","BARCELONA","41.373321","2.146401","428617.284","4580552.046","428709.2","4580752.966","934252650","#","","01/01","31/12","0000010","09:00:00","23:00:00"," ",
"75990540460","Restaurant Cerveseria El Pesebre","#","C","París","135","135","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.391041","2.1496","428904.065","4582516.707","428995.983","4582717.645","933226914","#","","01/01","31/12","0000001","07:00:00","01:00:00"," ",
"75990542869","Restaurant Amaltea","#","C","Diputació","164","164","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08011","019","BARCELONA","41.383664","2.158269","429620.878","4581690.568","429712.803","4581891.499","934548613","#","","01/01","31/12","0000111","13:00:00","16:00:00"," ",
"75990542869","Restaurant Amaltea","#","C","Diputació","164","164","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08011","019","BARCELONA","41.383664","2.158269","429620.878","4581690.568","429712.803","4581891.499","934548613","#","","01/01","31/12","0000111","20:00:00","23:00:00"," ",
"75990542869","Restaurant Amaltea","#","C","Diputació","164","164","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08011","019","BARCELONA","41.383664","2.158269","429620.878","4581690.568","429712.803","4581891.499","934548613","#","","01/01","31/12","1111001","20:00:00","23:45:00"," ",
"75990542869","Restaurant Amaltea","#","C","Diputació","164","164","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08011","019","BARCELONA","41.383664","2.158269","429620.878","4581690.568","429712.803","4581891.499","934548613","#","","01/01","31/12","1111001","13:00:00","16:00:00"," ",
"75990542877","Restaurant Sagardi Gotic","#","C","Argenteria","62","62","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.38358","2.18094","431516.381","4581663.137","431608.324","4581864.068","933199993","#","","01/01","31/12","0000110","13:00:00","23:59:00"," ",
"75990542877","Restaurant Sagardi Gotic","#","C","Argenteria","62","62","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.38358","2.18094","431516.381","4581663.137","431608.324","4581864.068","933199993","#","","01/01","31/12","1111001","11:00:00","01:00:00"," ",
"75990544951","Cafeteria Restaurant Buenas Migas *Pl Bonsuccés","#","Pl","Bonsuccés","6","6","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.383855","2.169658","430573.362","4581702.585","430665.296","4581903.516","933183708","#","","01/01","31/12","1000110","08:00:00","23:59:00"," ",
"75990544951","Cafeteria Restaurant Buenas Migas *Pl Bonsuccés","#","Pl","Bonsuccés","6","6","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.383855","2.169658","430573.362","4581702.585","430665.296","4581903.516","933183708","#","","01/01","31/12","1111001","08:00:00","01:00:00"," ",
"75990546358","Bar Restaurant Elisabets","#","C","Elisabets","2","2","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.383743","2.16915","430530.799","4581690.633","430622.733","4581891.564","933175826","#","","01/01","31/12","0000011","07:30:00","23:59:00"," ",
"75990546358","Bar Restaurant Elisabets","#","C","Elisabets","2","2","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.383743","2.16915","430530.799","4581690.633","430622.733","4581891.564","933175826","#","","01/01","31/12","1111101","09:00:00","23:59:00"," ",
"75990547810","Restaurant Txikiteo","#","C","Josep Anselm Clavé","7","7","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.377132","2.177748","431242.723","4580949.799","431334.663","4581150.724","934124157","#","","01/01","31/12","0000110","13:00:00","23:59:00"," ",
"75990547810","Restaurant Txikiteo","#","C","Josep Anselm Clavé","7","7","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.377132","2.177748","431242.723","4580949.799","431334.663","4581150.724","934124157","#","","01/01","31/12","1111001","13:00:00","01:00:00"," ",
"75990548485","Ristorante Inmortales Trattoria Originale","#","C","Marc Aureli","27","27","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.401814","2.142426","428316.161","4583718.611","428408.073","4583919.56","934145685","#","","01/01","31/12","0000001","13:00:00","16:00:00"," ",
"75990548485","Ristorante Inmortales Trattoria Originale","#","C","Marc Aureli","27","27","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.401814","2.142426","428316.161","4583718.611","428408.073","4583919.56","934145685","#","","01/01","31/12","0000001","20:30:00","23:30:00"," ",
"75990548485","Ristorante Inmortales Trattoria Originale","#","C","Marc Aureli","27","27","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.401814","2.142426","428316.161","4583718.611","428408.073","4583919.56","934145685","#","","01/01","31/12","1111110","13:00:00","16:00:00"," ",
"75990554241","Restaurant El Gran Cafè","#","C","Avinyó","9","9","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.381396","2.176372","431132.171","4581424.229","431224.11","4581625.158","933187986","#","","01/01","31/12","0000110","13:00:00","23:59:00"," ",
"75990554241","Restaurant El Gran Cafè","#","C","Avinyó","9","9","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.381396","2.176372","431132.171","4581424.229","431224.11","4581625.158","933187986","#","","01/01","31/12","1111001","13:00:00","00:30:00"," ",
"75990554712","Restaurant El Clandestino","#","C","Jaume Piquet","1","1","23","Sarrià","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.397654","2.12336","426717.718","4583272.725","426809.616","4583473.67","932041036","#","","01/01","31/12","0001110","13:00:00","16:00:00"," ",
"75990554712","Restaurant El Clandestino","#","C","Jaume Piquet","1","1","23","Sarrià","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.397654","2.12336","426717.718","4583272.725","426809.616","4583473.67","932041036","#","","01/01","31/12","1110011","13:00:00","16:00:00"," ",
